sentence,yngve_score,frazier_score,dependency_distance_score,count,year
A basic question is as follows.,2,1.0,1,7,2005
"given a training sample of sentence/tree pairs {(x1, y1), .",3,0.6333333333333333,3,15,2005
.,0,1,0,1,2005
.,0,1,0,1,2005
", (xm, ym)}, what criterion should be used to set the weights in the grammar?",3,1.0476190476190477,3,21,2005
"A very common method  that of Probabilistic Context-Free Grammars (PCFGs)  uses the parameters to dene a distribution P (x, y|) over possible sentence/tree pairs in the grammar.",3,0.7941176470588235,2,34,2005
Maximum likelihood estimation is used to set the weights.,2,0.9,1,10,2005
"We will consider the assumptions under which this method is justied, and argue that these assumptions are likely to be too strong.",2,1.0833333333333333,3,24,2005
We will also give an example to show how PCFGs can be badly mislead when the assumptions are violated.,2,1.25,2,20,2005
"As an alternative we will propose distribution-free methods for estimating the weights, which are justied under much weaker assumptions, and can give quite different estimates of the parameter values in some situations.",3,0.8714285714285714,3,35,2005
"We would like to generalize weighted context-free grammars by allowing the representation (x, y) to be essentially any feature-vector representation of the tree.",2,0.9629629629629629,3,27,2005
"There is still a grammar G, dening a set of candidates GEN(x) for each sentence.",2,0.75,3,20,2005
The parameters of the parser are a vector .,2,0.8333333333333334,1,9,2005
The parsers output is dened in the same way as equation (1.1).,2,0.8333333333333334,2,15,2005
The important thing in this generalization is that the representation  is now not necessarily directly tied to the productions in the grammar.,2,0.8260869565217391,3,23,2005
"This is essentially the approach advocated by (Ratnaparkhi et al., 1994; Abney, 1997; Johnson et al., 1999), although the criteria that we will propose for setting the parameters  are quite different.",4,1.0,5,40,2005
"While supercially this might appear to be a minor change, it introduces two major challenges.",3,0.9117647058823529,2,17,2005
The rst problem is how to set the parameter values under these general representations.,2,0.8,2,15,2005
"The PCFG method described in the next  section, which results in simple relative frequency estimators of rule weights, is not applicable to more general representations.",4,0.75,2,28,2005
"A generalization of PCFGs, Markov Random Fields (MRFs), has been proposed by several authors (Ratnaparkhi et al., 1994; Abney, 1997; Johnson et al., 1999; Della Pietra et al., 1997).",4,0.8488372093023255,3,43,2005
"In this paper we give several alternatives to MRFs, and we describe the theory and assumptions which underly various models.",3,0,2,22,2005
The second challenge is that now that the parameters are not tied to rules in the grammar the CKY algorithm is not applicable  in the worst case we may have to enumerate all members of GEN(x) explicitly to nd the highestscoring tree.,3,0.9565217391304348,4,46,2005
One practical solution is to dene the grammar G as a rst pass statistical parser which allows dynamic programming to enumerate its top N candidates.,2,0.8076923076923077,3,26,2005
A second pass uses the more complex representation  to choose the best of these parses.,2,0.8125,2,16,2005
"This is the approach used in several papers (e.g., Ratnaparkhi et al., 1994; Collins, 2000; Collins and Duffy, 2002).",4,0.9107142857142857,5,28,2005
This section reviews the basic theory underlying Probabilistic Context-Free Grammars (PCFGs).,2,0.75,2,14,2005
"Say we have a context-free grammar G = (N, , R, S) as dened in section 2.1.",5,1.0227272727272727,2,22,2005
"We will use T to denote the set of all trees generated by G. Now say we assign a weight p(r) in the range 0 to 1 to each rule r in R. Assuming some arbitrary ordering r1, .",2,1.1333333333333333,3,15,2005
.,0,1,0,1,2005
.,0,1,0,1,2005
", rn of the n rules in R, we use  to denote a vector of parameters,  = hlog p(r1), log p(r2), .",3,0.765625,4,32,2005
.,0,1,0,1,2005
.,0,1,0,1,2005
", log p(rn)i.",2,0,1,7,2005
"If c(T, r) is the number of times rule r is seen in a tree T , then the probability of a tree T can be written as.",3,0.9848484848484849,3,33,2005
We can now study how to train the grammar from a training sample of trees.,2,1.0625,2,16,2005
"Say there is a training set of trees {T1, T2, .",2,1.0,3,14,2005
.,0,1,0,1,2005
.,0,1,0,1,2005
", Tm}.",1,0,0,4,2005
The log-likelihood  of the training set given parameters  is L() = Pj log P (Tj|).,2,0.7619047619047619,2,21,2005
"The  maximum-likelihood estimates are to take  = arg max L(), where  is the set of allowable parameter settings (i.e., the parameter settings which obey the constraints in Booth and Thompson, 1973).",3,0.8205128205128205,3,39,2005
So under what circumstances is maximum-likelihood estimation justied?,1,1.2777777777777777,2,9,2005
"Say there is a true set of weights , which dene an underlying distribution P (T |), and that the training set is a sample of size m from this distribution.",3,0.9428571428571428,4,35,2005
"Then it can be shown that as m increases to innity, then with probability 1 the parameter estimates  converge to values which give the same distribution over trees as the true parameter values .",3,1.1,3,35,2005
"To illustrate the deciencies of PCFGs, we give a simple example.",3,0,2,13,2005
"Say we have a random process which generates just 3 trees, with probabilities {p1, p2, p3}, as shown in gure 1.1a.",2,1.0,3,28,2005
The training sample will consist of a set of trees drawn from this distribution.,2,0.9,1,15,2005
"A test sample will be generated from the same distribution, but in this case the trees will be hidden, and only the surface strings will be seen (i.e., haaaai, haaai and hai with probabilities p1, p2, p3 respectively).",4,0,3,47,2005
We would like to learn a weighted CFG with as small error as possible on a randomly drawn test sample.,2,0.8571428571428571,3,21,2005
"As the size of the training sample goes to innity, the relative frequencies of trees {T1, T2, T3} in the training sample will converge to {p1, p2, p3}.",4,0.7105263157894737,3,38,2005
This makes it easy to calculate the rule weights that maximum-likelihood estimation converges to  see gure 1.1b.,1,1.25,3,18,2005
We will call the PCFG with these asymptotic weights the asymptotic PCFG.,2,0.7307692307692307,2,13,2005
"Notice that the grammar generates trees never seen in training data, shown in gure 1.1c.",1,0.9705882352941176,2,17,2005
The grammar is ambiguous for strings haaaai (both T1 and T4 are possible) and haaai (T2 and T5 are possible).,3,0.98,3,25,2005
"In fact, under certain conditions T4 and T5 will get higher probabilities under the asymptotic PCFG than T1 and T2, and both strings haaaai and haaai will be mis-parsed.",4,0.578125,3,32,2005
"Figure 1.1d shows the distribution of the asymptotic PCFG over the 8 trees when p1 = 0.2, p2 = 0.1 and p3 = 0.7.",4,1.037037037037037,3,27,2005
"In this case both ambiguous strings are mis-parsed by the asymptotic PCFG, resulting in an expected error rate of (p1 + p2) = 30% on newly drawn test examples.",3,0.7352941176470589,4,34,2005
Figure 1.1d.,0,1,1,3,2005
"The probabilities assigned to the trees as the training size goes to innity, for p1 = 0.2, p2 = 0.1, p3 = 0.7.",3,0.9814814814814815,3,27,2005
"Notice that P (T4) > P (T1), and P (T5) > P (T2), so the induced PCFG will incorrectly map haaaai to T4 and haaai to T2.",4,0.9210526315789473,2,38,2005
"This is a striking failure of the PCFG when we consider that it is easy to derive weights on the grammar rules which parse both training and test examples with no errors.2 On this example there exist weighted grammars which make no errors, but the maximum likelihood estimation method will fail to nd these weights, even with unlimited amounts of training data.",4,0.9318181818181818,2,66,2005
The next 4 sections of this chapter describe theoretical results underlying the parameter estimation algorithms in section 8.,2,0.6842105263157895,2,19,2005
In sections 4.1 to 4.3 we describe the basic framework under which we will analyse the various learning approaches.,2,0.975,2,20,2005
"In section 5 we describe analysis for a simple case, nite hypothesis classes, which will be useful for illustrating ideas and intuition underlying the methods.",2,0.9285714285714286,2,28,2005
In section 6 we describe analysis of hyperplane classiers.,2,0.95,1,10,2005
In section 7 we describe how the results for hyperplane classiers can be generalized to apply to the linear models introduced in section 2.,2,1.02,2,25,2005
This section introduces a general framework for supervised learning problems.,2,0.6818181818181818,2,11,2005
"There are several books (Devroye et al., 1996; Vapnik, 1998; Cristianini and Shawe-Taylor, 2000) which cover the material in detail.",4,0.9642857142857143,4,28,2005
"We will use this framework to analyze both parametric methods (PCFGs, for example), and the distributionfree methods proposed in this paper.",3,0.8846153846153846,4,26,2005
We assume the following.,1,0.9,1,5,2005
An input domain X and an output domain Y.,2,0,2,9,2005
The task will be to learn a function mapping each element of X to an element of Y.,1,1.0833333333333333,1,18,2005
"In parsing, X is a set of possible sentences and Y is a set of possible trees.",3,0.8157894736842105,2,19,2005
"There is some underlying probability distribution D(x, y) over X  Y.",2,0.8333333333333334,2,15,2005
The distribution is used to generate both training and test examples.,2,0.8333333333333334,1,12,2005
"It is an unknown distribution, but it is constant across training and test examples  both training and test examples are drawn independently, identically distributed from D(x, y).",3,0.7794117647058824,3,34,2005
"There is a loss function L(y, y) which measures the cost of proposing an output y when the true output is y.",1,1.0384615384615385,2,26,2005
"A commonly used cost is the 0-1 loss L(y, y) = 0 if y = y, and L(y, y) = 1 otherwise.",4,0.796875,2,32,2005
We will concentrate on this loss function in this paper.,2,0.8636363636363636,2,11,2005
Under 0-1 loss this is the expected proportion of errors that the hypothesis makes on examples drawn from the distribution D. We would like to learn a function whose expected loss is as low as possible.,2,0.9090909090909091,2,22,2005
Er(h) is a measure of how successful a function h is.,2,1.0,2,15,2005
"Unfortunately, because we do not have direct access to the distribution D, we cannot explicitly calculate the expected loss of a hypothesis.",3,0.7307692307692307,3,26,2005
"The training set is a sample of m pairs {(x1, y1), .",3,0.6176470588235294,2,17,2005
.,0,1,0,1,2005
.,0,1,0,1,2005
", (xm, ym)} drawn from the distribution D. This is the only information we have about D.  Finally, a useful concept is the Bayes Optimal hypothesis, which we will denote as hB.",3,0,2,13,2005
"It is dened as hB(x) = arg maxyY D(x, y).",2,0.9166666666666666,1,18,2005
The Bayes optimal hypothesis simply outputs the most likely y under the distribution D for each input x.,1,0.75,2,18,2005
It is easy to prove that this function minimizes the expected loss Er(h) over the space of all possible functions  the Bayes optimal hypothesis cannot be improved upon.,2,0.8787878787878788,4,33,2005
"Unfortunately, in general we do not know D(x, y), so the Bayes optimal hypothesis, while useful as a theoretical construct, cannot be obtained directly in practice.",4,0.7361111111111112,4,36,2005
"Given that the only access to the distribution D(x, y) is indirect, through a training sample of nite size m, the learning problem is to nd a hypothesis whose expected risk is low, using only the training sample as evidence.",4,0.8229166666666666,3,48,2005
"Parametric models attempt to solve the supervised learning problem by explicitly modeling either the joint distribution D(x, y) or the conditional distributions D(y|x) for all x.",3,0.7428571428571429,2,35,2005
"In the joint distribution case, there is a parameterized probability distribution P (x, y|).",3,0.525,2,20,2005
As the parameter values  are varied the distribution will also vary.,3,0.9166666666666666,1,12,2005
"The parameter space  is a set of possible parameter values for which  P (x, y|) is a well-dened distribution (i.e., for which Px,y P (x, y|) = 1).",3,0.8214285714285714,4,42,2005
"A crucial assumption in parametric approaches is that there is some    such that D(x, y) = P (x, y|).",2,0.9107142857142857,2,28,2005
"Because of this, if we consider the function h(x) = arg maxyY P (x, y| ), then in the limit h(x) will converge to the Bayes optimal function hB(x).",4,0.7272727272727273,5,44,2005
"So under the assumption that D(x, y) = P (x, y|) for some   , and with innite amounts of training data, the maximumlikelihood method is provably optimal.",6,0.7837837837837838,4,37,2005
Methods which model the conditional distribution D(y|x) are similar.,3,1.0666666666666667,2,15,2005
"The parameters now dene a conditional distribution P (y|x, ).",3,0.7,2,15,2005
"The assumption is that there is some  such that x, D(y|x) = P (y|x, ).",3,0.8461538461538461,1,26,2005
"Maximumlikelihood estimates can be dened in a similar way, and in this case the function h(x) = arg maxyY P (y|x, ) will converge to the Bayes optimal function hB(x) as the sample size goes to innity.",4,0.7346938775510204,3,49,2005
"From the arguments in the previous section, parametric methods are optimal  provided that two assumptions hold.",3,0.8333333333333334,2,18,2005
1 The distribution generating the data is in the class of distributions being  considered.,2,1.1,2,15,2005
"2 The training set is large enough for the distribution dened by the maximum likelihood estimates to converge to the true distribution D(x, y) (in general the guarantees of ML estimation are asymptotic, holding only in the limit as the training data size goes to innity).",3,0.9259259259259259,3,54,2005
This paper proposes alternatives to maximum-likelihood methods which give theoretical guarantees without making either of these assumptions.,2,1.1388888888888888,2,18,2005
"There is no assumption that the distribution generating the data comes from some predened class  the only assumption is that the same, unknown distribution generates both training and test examples.",2,0.8125,4,32,2005
"The methods also provide bounds suggesting how many training samples are required for learning, dealing with the case where there is only a nite amount of training data.",3,1.0166666666666666,2,30,2005
A crucial idea in distribution-free learning is that of a hypothesis space.,2,0.7307692307692307,2,13,2005
"This is a set of functions under consideration, each member of the set being a function h .",2,1.0,3,19,2005
X  Y.,0,1,1,2,2005
"For example, in weighted context-free grammars the hypothesis space is.",3,0.625,2,12,2005
"So each possible parameter setting denes a different function from sentences to trees, and H is the innite set of all such functions as  ranges over the parameter space n.",2,0,3,31,2005
Learning is then usually framed as the task of choosing a good function in H on the basis of a training sample as evidence.,2,0.96,2,25,2005
This strategy is called Empirical Risk Minimization (ERM) by Vapnik (1998).,2,0.84375,2,16,2005
Two questions which arise are.,2,1.5,1,6,2005
"In the limit, as the training size goes to innity, does the error of the ERM method Er(h) approach the error of the best function in the set, Er(h), regardless of the underlying distribution D(x, y)?",3,0.7941176470588235,4,51,2005
"In other words, is this method of choosing a hypothesis always consistent?",2,0.9285714285714286,2,14,2005
The answer to this depends on the nature of the hypothesis space H. For nite hypothesis spaces the ERM method is always consistent.,2,0.875,1,24,2005
"For many innite hypothesis spaces, such as the hyperplane classiers described in section 6 of this paper, the method is also consistent.",4,0.7,2,25,2005
"However, some innite hypothesis spaces can lead to the method being inconsistent  specically, if a measure called the Vapnik-Chervonenkis (VC) dimension (Vapnik and Chervonenkis, 1971) of H is innite, the ERM method may be inconsistent.",5,0.9318181818181818,5,44,2005
"Intuitively, the VC dimension can be thought of as a measure of the complexity of an innite set of hypotheses.",2,0.7954545454545454,2,22,2005
"If the method is consistent, how quickly does Er(h) converge to Er(h)?",2,1.15,2,20,2005
"In other words, how much training data is needed to have a good chance of getting close to the best function in H?",2,1.0,2,25,2005
We will see in the next section that the convergence rate depends on various measures of the size of the hypothesis space.,2,0.8260869565217391,3,23,2005
"For nite sets, the rate of convergence depends directly upon the size of H. For innite sets, several measures have been proposed  we will concentrate on rates of convergence based on a concept called the margin of a hypothesis on training examples.",2,1.0666666666666667,2,45,2005
This section gives results and analysis for situations where the hypothesis space H is a nite set.,2,0.7777777777777778,2,18,2005
This is in some ways an unrealistically simple situation  many hypothesis spaces used in practice are innite sets  but we give the results and proofs because they can be useful in developing intuition for the nature of convergence bounds.,3,0.8625,3,40,2005
In the following sections we consider innite hypothesis spaces such as weighted context-free grammars.,2,0.6333333333333333,2,15,2005
A couple of basic results from probability theory will be very useful.,2,0.8846153846153846,1,13,2005
The rst results are the Chernoff bounds.,2,0.5625,1,8,2005
"Consider a binary random variable X (such as the result of a coin toss) which has probability p of being 1, and (1  p) of being 0.",3,1.0151515151515151,4,33,2005
"Now consider a sample of size m, {x1, x2, .",2,0.8214285714285714,2,14,2005
.,0,1,0,1,2005
.,0,1,0,1,2005
", xm} drawn from this process.",2,0,1,8,2005
Dene the relative frequency of xi = 1 (the coin coming  up heads) in this sample to be p = Pi xi/m.,2,1.02,3,25,2005
"The relative frequency p is a  very natural estimate of the underlying probability p, and by the law of large numbers p will converge to p as the sample size m goes to innity.",4,0.6527777777777778,3,36,2005
"Chernoff bounds give results concerning how quickly p converges to p. Thus Chernoff bounds go a step further than the law of large numbers, which is an asymptotic result (a result concerning what happens as the sample size goes to innity).",3,1.011111111111111,2,45,2005
The bounds are.,1,0.875,0,4,2005
Theorem 1 (Chernoff Bounds).,2,0,1,7,2005
"For all p  [0, 1],  > 0, with the probability P being taken over the distribution of training samples of size m generated with underlying parameter p.  The rst bound states that for all values of p, and for all values of , if we repeatedly draw training samples of size m of a binary variable with underlying probability p, the relative proportion of training samples for which the value (p p) exceeds  is at most3 e2m2.",3,0.8636363636363636,3,33,2005
"It is always possible for p to diverge substantially from p  it is possible to draw an extremely unrepresentative training sample, such as a sample of all heads when p = 0.7, for example  but as the sample size is increased the chances of us being this unlucky become increasingly unlikely.",4,1.0833333333333333,3,54,2005
A second useful result is the Union Bound.,2,0.7222222222222222,1,9,2005
Here we use the notation P [AB] to mean the probability of A or B occurring.,2,0.9473684210526315,2,19,2005
The Union Bound follows directly from the axioms of probability theory.,2,0.9583333333333334,1,12,2005
"For example, if n = 2, then P [A1  A2] = P [A1] + P [A2]  P [A1A2]  P [A1] + P [A2], where P [A1A2] means the probability of both A1 and A2 occurring.",5,0.5754716981132075,3,53,2005
The more general result for all n follows by induction on n.  We are now in a position to apply these results to learning problems.,2,0.8846153846153846,1,13,2005
"First, consider just a single member of H, a function h. Say we draw a training sample {(x1, y1), .",3,0.7407407407407407,2,27,2005
.,0,1,0,1,2005
.,0,1,0,1,2005
", (xm, ym)} from some unknown distribution D(x, y).",3,0,3,18,2005
"We can calculate the relative frequency of errors of h on this sample,  So for any single member of H, the Chernoff bound describes how its observed error on the training set is related to its true probability of error.",3,0.8604651162790697,3,43,2005
"Now consider the entire set of hypotheses H. Say we assign an arbitrary ordering to the n = |H| hypotheses, so that H = {h1, h2, .",3,0.9848484848484849,5,33,2005
.,0,1,0,1,2005
.,0,1,0,1,2005
", hn}.",1,0,0,4,2005
Consider the probability of any one of the hypotheses hi having its estimated loss Er(hi) diverge by more than  from its expected loss Er(hi).,3,0.9838709677419355,4,31,2005
"Thus for all hypotheses h in the set H, Er(h) converges to Er(h) as the sample size m goes to innity.",3,0.8275862068965517,3,29,2005
"This result is known as a Uniform Convergence Result, in that it describes how a whole set of empirical error rates converge to their respective expected errors.",2,0.7758620689655172,3,29,2005
Note that this result holds for the hypothesis with minimum error on the training sample.,2,0.875,2,16,2005
"It can be shown that this implies that the ERM method for nite hypothesis spaces  choosing the hypothesis h which has minimum error on the training sample  is consistent, in that in the limit as m  , the error of h converges to the error of the minimum error hypothesis.",4,0.9134615384615384,3,52,2005
Another important result is how the rate of convergence depends on the size of the hypothesis space.,2,0.9444444444444444,2,18,2005
"Qualitatively, the bound implies that to avoid overtraining the number of training samples should scale with log |H|.",2,1.0,3,22,2005
"Ideally, we would like a learning method to have expected error that is close Now consider the ERM  to the loss of the bayes-optimal hypothesis hB.",2,1.0,3,28,2005
method.,0,0,0,2,2005
Breaking the error down in this way suggests that there are two components to the difference from the optimal loss Er(hB).,2,0.82,3,25,2005
"The rst term captures the errors due to a nite sample size  if the hypothesis space is too large, then theorem 3 states that there is a good chance that the ERM method will pick a hypothesis that is far from the best in the hypothesis space, and the rst term will be large.",5,0.7631578947368421,3,57,2005
"Thus the rst term indicates a pressure to keep H small, so that there is a good   chance of nding the best hypothesis in the set.",2,0.8571428571428571,2,28,2005
"In contrast, the second term reects a pressure to make H large, so that there is a good chance that at least one of the hypotheses is close to the Bayes optimal hypothesis.",2,0.8333333333333334,3,36,2005
"The two terms can be thought of as being analogues to the familiar biasvariance trade-off, the rst term being a variance term, the second being the bias.",4,0.6166666666666667,3,30,2005
In this section we describe a method which explicitly attempts to model the trade-off between these two types of errors.,2,1.119047619047619,2,21,2005
"Rather than picking a single hypothesis class, Structural Risk Minimization (Vapnik, 1998) advocates picking a set of hypothesis classes H1, H2, .",3,0.6428571428571429,3,28,2005
.,0,1,0,1,2005
.,0,1,0,1,2005
", Hs of increasing size (i.e., such that |H1| < |H2| <    < |Hs|).",3,0.9166666666666666,3,24,2005
"The following theorem then applies (it is an extension of theorem 3, and is derived in a similar way through application of the Chernoff and Union bounds).",3,0.6935483870967742,3,31,2005
"Theorem 4 Assume a set of nite hypothesis classes {H1, H2, .",3,0.7,2,15,2005
.,0,1,0,1,2005
.,0,1,0,1,2005
", Hs}, and some distribution D(x, y).",3,0,2,14,2005
"For all i = 1, .",1,0,1,7,2005
.,0,1,0,1,2005
.,0,1,0,1,2005
", s, for all hypotheses h  Hi, with probability at least 1   over the choice of training set of size m drawn from D.  This theorem is very similar to theorem 3, except that the second term in the bound now varies depending on which Hi a function h is drawn from.",3,0,3,27,2005
Note also that we pay an extra price of log(s) for our hedging over which of the hypothesis spaces the function is drawn from.,2,1.0178571428571428,3,28,2005
The SRM principle is then as follows.,2,1.0,1,8,2005
"1 Pick a set of hypothesis classes, Hi for i = 1, .",2,1.0333333333333334,3,15,2005
.,0,1,0,1,2005
.,0,1,0,1,2005
", s, of increasing size.",2,1,1,7,2005
This must be done independently of the training data for the above bound to apply.,2,1.0,2,16,2005
2 Choose the hypothesis h which minimizes the bound in theorem 4.,2,1.1538461538461537,2,13,2005
"Thus rather than simply choosing the hypothesis with the lowest error on the training sample, there is now a trade-off between training error and the size of the hypothesis space of which h is a member.",3,0.8289473684210527,3,38,2005
The SRM method advocates picking a compromise between keeping the number of training errors small versus keeping the size of the hypothesis class small.,3,1.0,2,25,2005
Note that this approach has a somewhat similar avour to Bayesian approaches.,2,0.9230769230769231,2,13,2005
The Maximum A-Posteriori (MAP) estimates in a Bayesian approach involve choosing the parameters which maximize a combination of the data likelihood and a prior over the parameter values.,2,0.9354838709677419,2,31,2005
The rst term is a measure of how well the parameters  t the data.,2,0.8666666666666667,2,15,2005
The second term is a prior which can be interpreted as a term which penalizes more complex parameter settings.,2,1.075,2,20,2005
The SRM approach in our example implies choosing the hypothesis that minimizes the bound in theorem 4.,2,1.1388888888888888,2,18,2005
"The function indicating the goodness of a hypothesis h again has two terms, one measuring how well the hypothesis ts the data, the second penalizing hypotheses which are too complex.",2,0.9242424242424242,3,33,2005
Here complexity has a very specic meaning.,2,0.8125,2,8,2005
it is a direct measure of how quickly the training data error Er(h) converges to its true value Er(h).,3,0.7692307692307693,3,26,2005
"This section describes analysis applied for binary classiers, where the set Y = {1, +1}.",3,0.95,3,20,2005
"We consider hyperplane classiers, where a linear separator in some feature space is used to separate examples into the two classes.",2,0.9347826086956522,3,23,2005
This section describes uniform convergence bounds for hyperplane classiers.,2,0.75,1,10,2005
Algorithms which explicitly minimize these bounds  namely the Support Vector Machine and Boosting algorithms  are described in section 8.,3,0.8,3,20,2005
There has been a large amount of research devoted to the analysis of hyperplane classiers.,2,0.96875,2,16,2005
"They go back to one of the earliest learning algorithms, the Perceptron algorithm (Rosenblatt, 1958).",2,0.825,3,20,2005
They are similar to the linear models for parsing we proposed in section 2 (in fact the framework of section 2 can be viewed as a generalization of hyperplane classiers).,2,1.0606060606060606,2,33,2005
"We will initially review some results applying to linear classiers, and then discuss how various results may be applied to linear models for parsing.",3,1.0,3,26,2005
"We will discuss a hypothesis space of n-dimensional hyperplane classiers,  dened as follows.",2,0.9333333333333333,3,15,2005
Each instance x is represented as a vector (x) in n.,1,0.9615384615384616,2,13,2005
There is a clear geometric interpretation of this classier.,2,0.85,2,10,2005
The points (x) are in n-dimensional Euclidean space.,2,0.7727272727272727,2,11,2005
"The parameters , b dene a hyperplane through the   space, the hyperplane being the set of points z such that (z   + b) = 0.",2,0.9655172413793104,3,29,2005
"This is a hyperplane with normal , at distance b/|||| from the origin, j .",3,0.9761904761904762,4,21,2005
This hyperplane is used to classify points.,1,1.125,1,8,2005
"all points falling on one side of the hyperplane are classied as +1, points on the other side are classied as 1.",4,0,2,24,2005
"It can be shown that the ERM method is consistent for hyperplanes, through a method called VC analysis (Vapnik and Chervonenkis, 1971).",2,0.9629629629629629,3,27,2005
"We will not go into details here, but roughly speaking, the VC-dimension of a hypothesis space is a measure of its size or complexity.",3,0,3,27,2005
A set of hyperplanes in n has VC dimension of (n + 1).,2,0.96875,2,16,2005
For any hypothesis space with nite VC dimension the ERM method is consistent.,3,0.6785714285714286,2,14,2005
An alternative to VC-analysis is to analyse hyperplanes through properties of margins on training examples.,2,1.1875,2,16,2005
"For any hyperplane dened by parameters (, b), for a training sample {(x1, y1), .",3,0,3,23,2005
.,0,1,0,1,2005
.,0,1,0,1,2005
", (xm, ym)}, the margin on the i-th training example is dened as  The margin ,b has a simple geometric interpretation.",5,0,3,28,2005
"it is the minimum distance of any training point to the hyperplane dened by , b.",1,0.90625,2,16,2005
The following theorem then holds.,2,0.75,1,6,2005
Theorem 5 (Shawe-Taylor et al.,1,1,2,7,2005
1998).,1,0,1,3,2005
"Assume the hypothesis class H is a set of hyperplanes, and that there is some distribution D(x, y) generating examples.",3,0.9807692307692307,3,26,2005
"Dene R to be a constant such that x, ||(x)||  R. For all  The bound is minimized for the hyperplane with maximum margin (i.e., maximum value for ,b) on the training sample.",3,0.8863636363636364,2,44,2005
"This bound suggests that if the training data is separable, the hyperplane with maximum margin should be chosen as the hypothesis with the best bound on its expected error.",2,0.967741935483871,3,31,2005
"It can be shown that the maximum margin hyperplane is unique, and can be found efciently using algorithms described in section 8.1.",2,0.9791666666666666,2,24,2005
"Search for the maximummargin hyperplane is the basis of Support Vector Machines (hard-margin version; Vapnik, 1998).",2,0.8095238095238095,2,21,2005
The previous theorem does not apply when the training data cannot be classied with 0 errors by a hyperplane.,2,0.7619047619047619,3,21,2005
"There is, however, a similar theorem that can be applied in the non-separable case.",2,0.9705882352941176,3,17,2005
"First, dene L(, b, ) to be the proportion of examples on training data with margin less than  for the hyperplane h,b.",2,1.0178571428571428,2,28,2005
The following theorem can now be stated.,2,0.8125,1,8,2005
"Theorem 6 Cristianini and Shawe-Taylor, 2000, Theorem 4.19.",3,0,4,11,2005
"Assume the hypothesis class H is a set of hyperplanes, and that there is some distribution D(x, y) generating examples.",3,0.9807692307692307,3,26,2005
"Let R be a constant such that x, ||(x)||  R. For all h,b  H, for all  > 0, with probability at least 1   over the choice of training set of size m drawn from D.  (The rst result of the form of Theorem 6 was given in (Bartlett 1998).",4,0.8203125,5,64,2005
This was a general result for large margin classiers; the immediate corollary that implies the above theorem was given in (Anthony and Bartlett 1999).,3,0.7321428571428571,3,28,2005
Note that Zhang (2002) proves a related theorem where the log2 m factor is replaced by log m. Note also that the square-root in the second term of theorem 6 means that this bound is in general a looser bound than the bound in theorem 5.,2,1.0612244897959184,3,49,2005
"This is one cost of moving to the case where some training samples are misclassied, or where some training samples are classied with a small margin.)",3,0.9310344827586207,3,29,2005
"This result is important in cases where a large proportion of training samples can be classied with relatively large margin, but a relatively small number of outliers make the problem inseparable, or force a small margin.",4,0.7948717948717948,3,39,2005
"The result suggests that in some cases a few examples are worth giving up on, resulting in the rst term in the bound being larger than 0, but the second term being much smaller due to a larger value for .",4,0.813953488372093,3,43,2005
"The soft margin version of Support Vector Machines (Cortes and Vapnik, 1995), described in section 8.1, attempts to explicitly manage the trade-off between the two terms in the bound.",4,0.7428571428571429,3,35,2005
"Theorem 7 (Schapire et al., 1998).",2,0,2,10,2005
"Assume the hypothesis class H is a set of hyperplanes in n, and that there is some distribution D(x, y) generating examples.",3,1.0178571428571428,3,28,2005
"This bound suggests a strategy that keeps the 1-norm of the parameters low, while trying to classify as many of the training examples as possible with large margin.",3,1.1833333333333333,3,30,2005
"It can be shown that the AdaBoost algorithm (Freund and Schapire, 1997) is an effective way of achieving this goal; its application to parsing is described in section 8.2.",4,0.8235294117647058,3,34,2005
We now consider how the theory for hyperplane classiers might apply to the linear models for parsing described in section 2.,2,1.0227272727272727,2,22,2005
"The method for converting parsing to a margin-based problem is similar to the method for ranking problems described in (Freund et al., 1998), and to the approach to multi-class classication problems in (Schapire et al., 1998; Crammer and Singer, 2001; Elisseeff et al., 1999).",4,0.8035714285714286,6,56,2005
"As a rst step, we give a denition of the margins on training examples.",2,0.78125,2,16,2005
"Assume we have a training sample {(x1, y1), .",2,0.8571428571428571,3,14,2005
.,0,1,0,1,2005
.,0,1,0,1,2005
", (xm, ym)}.",2,1.0625,1,8,2005
"Theorem 8 Assume the hypothesis class H is a set of linear models as dened in equation (1.11) and equation (1.12), and that there is some distribution D(x, y) generating examples.",3,0.926829268292683,3,41,2005
"For all h  H, for all  > 0, with probability at least 1   over the choice of training set of size m drawn from D,  where R is a constant such that x  X , y  GEN(x), z  GEN(x), ||(x, y)  (x, z)||  R. The variable N is the smallest positive integer such that x  X , |GEN(x)|  1  N.  Proof.",7,0.8939393939393939,4,66,2005
"The proof follows from results in (Zhang, 2002).",2,0.7916666666666666,2,12,2005
See the appendix of this chapter for the proof.,1,0.95,2,10,2005
Note that this is similar to the bound in theorem 6.,2,1.0833333333333333,2,12,2005
"A difference, however, is the dependence on N, a bound on the number of candidates for any example.",2,0.8863636363636364,2,22,2005
"Even though this term is logarithmic, the dependence is problematic because the number of candidate parses for a sentence will usually have an exponential dependence on the length of the sentence, leading to log N having linear  dependence on the maximum sentence length.",3,0.9239130434782609,3,46,2005
"(For example, the number of labeled binary-branching trees for a sentence of length n, with G non-terminals, is Gn(2n)!",4,0.7592592592592593,5,27,2005
