sentence,yngve_score,frazier_score,dependency_distance_score,count,year
"Finally, note that not all machine-learning methods for parsing are probabilistic.",3.0,0.8846153846153846,3.2666666666666666,13,2003
See Brill (1993) and Hermjakob and Mooney (1997) for rule-based learning systems.,2.8823529411764706,0.7941176470588235,3.5789473684210527,17,2003
"In recent work, Chiang (2000) has shown that the models in the current article can be implemented almost unchanged in a stochastic tree-adjoining grammar.",2.7857142857142856,0.7857142857142857,3.7333333333333334,28,2003
Head-Driven Statistical Models for NL Parsing  (2000) has developed generative statistical models that integrate word sense information into the parsing process.,2.75,0.8333333333333334,2.7037037037037037,24,2003
"Eisner (2002) develops a sophisticated generative model for lexicalized context-free rules, making use of a probabilistic model of lexicalized transformations between rules.",2.6538461538461537,0.9423076923076923,3.357142857142857,26,2003
"Blaheta and Charniak (2000) describe methods for the recovery of the semantic tags in the Penn Treebank annotations, a signicant step forward from the complement/adjunct distinction recovered in model 2 of the current article.",4.815789473684211,0.6578947368421053,3.325,38,2003
Charniak (2001) gives measurements of perplexity for a lexicalized PCFG.,2.1538461538461537,1.0384615384615385,2.3846153846153846,13,2003
Gildea (2001) reports on experiments investigating the utility of different features in bigram lexical-dependency models for parsing.,2.5,1.0,2.409090909090909,20,2003
Miller et al.,1.25,0.75,1.0,4,2003
"(2000) develop generative, lexicalized models for information extraction of relations.",2.5,0.8928571428571429,2.2857142857142856,14,2003
The approach enhances nonterminals in the parse trees to carry semantic labels and develops a probabilistic model that takes these labels into account.,3.1666666666666665,0.9791666666666666,2.7083333333333335,24,2003
Collins et al.,1.25,0.75,1.0,4,2003
(1999) describe how the models in the current article were applied to parsing Czech.,2.411764705882353,1.1470588235294117,3.0588235294117645,17,2003
Charniak (2000) describes a parsing model that also uses Markov processes to generate rules.,2.2941176470588234,1.1470588235294117,2.5294117647058822,17,2003
"The model takes into account much additional context (such as previously generated modiers, or nonterminals higher in the parse trees) through a maximum-entropy-inspired model.",3.892857142857143,0.625,3.28125,28,2003
The use of additional features gives clear improvements in performance.,2.272727272727273,0.9545454545454546,1.7272727272727273,11,2003
Collins (2000) shows similar improvements through a quite different model based on boosting approaches to reranking (Freund et al.,2.869565217391304,1.0869565217391304,2.4347826086956523,23,2003
1998).,1.0,0.3333333333333333,1.0,3,2003
An initial modelin fact Model 2 described in the current articleis used to generate N-best output.,2.6470588235294117,0.8235294117647058,2.391304347826087,17,2003
The reranking approach attempts to rerank the N-best lists using additional features that are not used in the initial model.,2.3333333333333335,0.9523809523809523,2.608695652173913,21,2003
The intention of this approach is to allow greater exibility in the features that can be included in the model.,2.238095238095238,1.0714285714285714,2.2857142857142856,21,2003
"Finally, Bod (2001) describes a very different approach (a DOP approach to parsing) that gives excellent results on treebank parsing, comparable to the results of Charniak (2000) and Collins (2000).",3.341463414634146,0.8536585365853658,4.024390243902439,41,2003
We now give a more detailed comparison of the models in this article to the parser of Charniak (1997).,2.772727272727273,0.8863636363636364,2.772727272727273,22,2003
The model described in Charniak (1997) has two types of parameters.,2.7857142857142856,0.9642857142857143,1.9285714285714286,14,2003
This nonterminal could expand with any of the rules S   in the grammar.,2.0714285714285716,0.8928571428571429,2.4375,14,2003
"The rule probability is dened as P(S  |rose, S, VP).",2.823529411764706,0.8823529411764706,2.2,17,2003
"So the rule probability depends on the nonterminal being expanded, its headword, and also its parent.",4.052631578947368,0.6578947368421053,2.5789473684210527,19,2003
The next few sections give further explanation of the differences between Charniaks models and the models in this article.,2.75,0.775,2.1904761904761907,20,2003
8.1.1 Additional Features of Charniaks Model.,2.0,0.5714285714285714,1.875,7,2003
There are some notable additional features of Charniaks model.,2.3,0.75,2.4545454545454546,10,2003
"First, the rule probabilities are conditioned on the parent of the nonterminal being expanded.",2.3125,0.84375,2.5625,16,2003
"Our models do not include this information, although distinguishing recursive from nonrecursive NPs can be considered a reduced form of this information.",2.5,0.7291666666666666,3.25,24,2003
(See section 7.3.2 for a discussion of this distinction; the arguments in that section are also motivation for Charniaks choice of conditioning on the parent.),3.689655172413793,0.9310344827586207,2.8333333333333335,29,2003
"Second, Charniak uses word-class information to smooth probabilities and reports a 0.35% improvement from this feature.",3.0,0.8421052631578947,3.2857142857142856,19,2003
"Finally, Charniak uses 30 million words of text for unsupervised training.",2.230769230769231,0.9615384615384616,2.1538461538461537,13,2003
A parser is trained from the treebank and used to parse this text; statistics are then collected from this machine-parsed text and merged with the treebank statistics to train a second model.,3.3823529411764706,0.7647058823529411,3.1666666666666665,34,2003
This gives a 0.5% improvement in performance.,2.2222222222222223,0.9444444444444444,2.111111111111111,9,2003
8.1.2 The Dependency Parameters of Charniaks Model.,2.0,0.75,1.2222222222222223,8,2003
"Though similar to ours, Charniaks dependency parameters are conditioned on less information.",2.857142857142857,0.8214285714285714,2.2666666666666666,14,2003
"As noted previously, whereas our parameters are PL2(lwi | Li, lti, c, p, P, H, w, t, , LC), Charniaks parameters in our notation would be PL2(lwi | Li, P, w).",6.92,0.63,3.625,50,2003
The additional information included in our models is as follows.,2.090909090909091,1.0454545454545454,1.7272727272727273,11,2003
H The head nonterminal label (VP in the previous prots/rose example).,2.5714285714285716,0.7857142857142857,1.8125,14,2003
At rst glance this might seem redundant.,2.25,0.9375,1.75,8,2003
"For example, an S will usually take a VP as its head.",2.5,0.75,2.5,14,2003
"In some cases, however, the head label can vary.",3.6666666666666665,0.625,3.1666666666666665,12,2003
"For example, an S can take another S as its head in coordination cases.",2.4375,0.78125,2.3125,16,2003
"lti, t The POS tags for the head and modier words.",2.5384615384615383,0.6153846153846154,2.076923076923077,13,2003
Inclusion of these tags allows our models to use POS tags as word class information.,2.3125,0.875,2.375,16,2003
Charniaks model may be missing an important generalization in this respect.,2.0833333333333335,0.7916666666666666,2.0,12,2003
Charniak (2000) shows that using the POS tags as word class information in the model is important for parsing accuracy.,2.782608695652174,0.9130434782608695,3.8260869565217392,23,2003
8.1.3 The Rule Parameters of Charniaks Model.,2.0,0.75,1.2222222222222223,8,2003
"The rule parameters in Charniaks model are effectively decomposed into our L1 parameters (section 5.1), the head parameters, andin models 2 and 3the subcategorization and gap parameters.",4.5625,0.578125,3.057142857142857,32,2003
This decomposition allows our model to assign probability to rules not seen in training data.,2.0625,0.9375,2.1875,16,2003
See section 7.4 for an extensive discussion.,1.875,0.8125,2.125,8,2003
8.1.4 Right-Branching Structures in Charniaks Model.,2.0,0.5714285714285714,2.0,7,2003
Our models use distance features to encode preferences for right-branching structures.,1.9166666666666667,1.0,2.2142857142857144,12,2003
Charniaks model does not represent this information explicitly but instead learns it implicitly through rule probabilities.,3.0588235294117645,0.7941176470588235,2.611111111111111,17,2003
"For example, for an NP PP PP sequence, the preference for a right-branching structure is encoded through a much higher probability for the rule NP  NP PP than for the rule NP  NP PP PP.",3.8947368421052633,0.5394736842105263,4.642857142857143,38,2003
(Note that conditioning on the rules parent is needed to disallow the structure [NP [NP PP] PP]; see Johnson [1997] for further discussion.),4.2727272727272725,0.8939393939393939,3.5294117647058822,33,2003
This strategy does not encode all of the information in the distance measure.,2.0714285714285716,0.8214285714285714,2.0,14,2003
The distance measure effectively penalizes rules NP  NPB NP PP where the middle NP contains a verb.,2.888888888888889,0.8611111111111112,3.0526315789473686,18,2003
In this case the PP modication results in a dependency that crosses a verb.,2.4,1.1,2.066666666666667,15,2003
"Charniaks model is unable to distinguish cases in which the middle NP contains a verb (i.e., the PP modication crosses a verb) from those in which it does not.",3.3333333333333335,1.196969696969697,3.1470588235294117,33,2003
8.2 A Comparison to the Models of Jelinek et al.,2.4545454545454546,1.0,2.0,11,2003
"(1994), Magerman (1995), and Rat naparkhi (1997)  We now make a detailed comparison of our models to the history-based models of Ratnaparkhi (1997), Jelinek et al.",3.710526315789474,0.881578947368421,3.292682926829268,38,2003
"(1994), and Magerman (1995).",2.8,0.8,2.5,10,2003
A strength of these models is undoubtedly the powerful estimation techniques that they use.,2.7333333333333334,0.8666666666666667,2.2666666666666666,15,2003
maximum-entropy modeling (in Ratnaparkhi 1997) or decision trees (in Jelinek et al.,3.125,0.8125,2.4444444444444446,16,2003
1994 and Magerman 1995).,2.5,0.9166666666666666,1.8333333333333333,6,2003
"A weakness, we will argue in this section, is the method of associating parameters with transitions taken by bottom-up, shift-reduce-style parsers.",2.72,0.94,3.3548387096774195,25,2003
We give examples in which this method leads to the parameters unnecessarily fragmenting the training data in some cases or ignoring important context in other cases.,2.7777777777777777,0.9629629629629629,3.0,27,2003
"Similar observations have been made in the context of tagging problems using maximum-entropy models (Lafferty, McCallum, and Pereira 2001; Klein and Manning 2002).",2.9310344827586206,0.8103448275862069,3.4193548387096775,29,2003
We rst analyze the model of Magerman (1995) through three common examples of ambiguity.,2.5294117647058822,0.9705882352941176,2.588235294117647,17,2003
"PP attachment, coordination, and appositives.",2.375,0.625,2.75,8,2003
"This is justied for the examples in this section, because once the jth decision is made, the following decisions are practically deterministic.",4.76,0.66,4.08,25,2003
"Equivalently, we are assuming that P(T1|S) + P(T2|S)  1, that is, that very little probability mass is lost to trees other than T1 or T2.",3.5384615384615383,0.9615384615384616,3.9375,39,2003
"Given these two equalities, we have isolated the decision between the two structures to the parameters P(dj|d1 .",2.869565217391304,0.8043478260869565,2.5789473684210527,23,2003
.,0.0,1.0,0.0,1,2003
.,0.0,1.0,0.0,1,2003
"dj1, S) and P(ej|e1 .",2.727272727272727,0.9090909090909091,2.142857142857143,11,2003
.,0.0,1.0,0.0,1,2003
.,0.0,1.0,0.0,1,2003
"ej1, S).",2.0,0.7,1.6,5,2003
Figure 21 shows a case of PP attachment.,1.8888888888888888,0.8333333333333334,1.7777777777777777,9,2003
The rst thing to note is that the PP attachment decision is made before the PP is even built.,2.55,0.875,3.15,20,2003
The decision is linked to the NP preceding the preposition.,1.9090909090909092,0.8636363636363636,2.0,11,2003
whether the arc above the NP should go left or right.,2.5,0.7083333333333334,2.1666666666666665,12,2003
"The next thing to note is that at least one important feature, the verb, falls outside of the conditioning context.",3.0869565217391304,0.8913043478260869,3.217391304347826,23,2003
(The model considers only information up to two constituents preceding or following the location of the decision.),3.55,0.7,2.75,20,2003
"This could be repaired by considering additional context, but there is no xed bound on how far the verb can be from the decision point.",3.2962962962962963,0.9444444444444444,2.7037037037037037,27,2003
Note also that in other cases the method fragments the data in unnecessary ways.,2.4,0.9666666666666667,3.2,15,2003
"Cases in which the verb directly precedes the NP, or is one place farther to the left, are treated separately.",3.6956521739130435,0.9565217391304348,2.869565217391304,23,2003
"Figure 22 shows a similar example, NP coordination ambiguity.",2.4545454545454546,0.5909090909090909,2.8181818181818183,11,2003
"Again, the pivotal decision is made in a somewhat counterintuitive location.",2.3846153846153846,0.6538461538461539,2.5384615384615383,13,2003
at the NP preceding the coordinator.,1.7142857142857142,0.9285714285714286,2.142857142857143,7,2003
"At this point the NP following the coordinator has not been built, and its head noun is not in the contextual window.",3.9166666666666665,0.6041666666666666,2.5,24,2003
Figure 23 shows an appositive example in which the head noun of the appositive NP is not in the contextual window when the decision is made.,2.740740740740741,0.8703703703703703,3.4814814814814814,27,2003
These last two examples can be extended to illustrate another problem.,2.25,0.8333333333333334,1.9166666666666667,12,2003
The NP after the conjunct or comma could be the subject of a following clause.,2.5625,0.71875,2.0625,16,2003
"For example,  (a) and (b) are two candidate structures for the same sequence of words.",3.0476190476190474,0.7380952380952381,2.8636363636363638,21,2003
(c) shows the rst decision (labeled ?) where the two structures differ.,1.7272727272727273,1.0454545454545454,2.3684210526315788,11,2003
"The arc above the NP can go either left (for verb attachment of the PP, as in (a)) or right (for noun attachment of the PP, as in (b)).",4.025,0.925,4.475,40,2003
(a) and (b) are two candidate structures for the same sequence of words.,2.888888888888889,0.75,2.1666666666666665,18,2003
(c) shows the rst decision (labeled ?) where the two structures differ.,1.7272727272727273,1.0454545454545454,2.3684210526315788,11,2003
The arc above the NP can go either left (for high attachment (a) of the coordinated phrase) or right (for low attachment (b) of the coordinated phrase).,4.166666666666667,0.9027777777777778,3.388888888888889,36,2003
(a) and (b) are two candidate structures for the same sequence of words.,2.888888888888889,0.75,2.1666666666666665,18,2003
(c) shows the rst decision (labeled ?) in which the two structures differ.,1.7272727272727273,1.0454545454545454,2.45,11,2003
The arc above the NP can go either left (for high attachment (a) of the appositive phrase) or right (for noun attachment (b) of the appositive phrase).,4.027777777777778,0.875,3.388888888888889,36,2003
"in John likes Mary and Bill loves Jill, the decision not to coordinate Mary and Bill is made just after the NP Mary is built.",2.6296296296296298,0.9629629629629629,3.074074074074074,27,2003
"At this point, the verb loves is outside the contextual window, and the model has no way of telling that Bill is the subject of the following clause.",3.4516129032258065,0.8225806451612904,2.6129032258064515,31,2003
The model is assigning probability mass to globally implausible structures as a result of points of local ambiguity in the parsing process.,3.0,0.8478260869565217,2.4782608695652173,23,2003
Some of these problems can be repaired by changing the derivation order or the conditioning context.,2.411764705882353,0.8823529411764706,2.2941176470588234,17,2003
"Ratnaparkhi (1997) has an additional chunking stage, which means that the head noun does fall within the contextual window for the coordination and appositive cases.",2.689655172413793,0.8793103448275862,2.8275862068965516,29,2003
The models in this article incorporate parameters that track a number of linguistic phenomena.,2.2,1.1333333333333333,1.9333333333333333,15,2003
"bigram lexical dependencies, subcategorization frames, the propagation of slash categories, and so on.",3.6470588235294117,0.5588235294117647,2.823529411764706,17,2003
The models are generative models in which parse trees are decomposed into a number of steps in a top-down derivation of the tree  and the decisions in the derivation are modeled as conditional probabilities.,3.5142857142857142,0.9714285714285714,3.789473684210526,35,2003
"With a careful choice of derivation and independence assumptions, the resulting model has parameters corresponding to the desired linguistic phenomena.",3.6363636363636362,0.6136363636363636,2.6818181818181817,22,2003
"In addition to introducing the three parsing models and evaluating their performance on the Penn Wall Street Journal Treebank, we have aimed in our discussion (in sections 7 and 8) to give more insight into the models.",4.414634146341464,0.7195121951219512,3.325,41,2003
"their strengths and weaknesses, the effect of various features on parsing accuracy, and the relationship of the models to other work on statistical parsing.",3.3333333333333335,0.7407407407407407,3.2222222222222223,27,2003
"In conclusion, we would like to highlight the following points.",2.3333333333333335,0.9166666666666666,2.25,12,2003
"Section 7.1 showed, through an analysis of accuracy on different types of dependencies, that adjuncts are the main sources of error in the parsing models.",3.2142857142857144,0.8928571428571429,3.25,28,2003
"In contrast, dependencies forming the core structure of sentences (for example, dependencies involving complements, sentential heads, and NP chunks) are all recovered with over 90% precision and recall.",3.9722222222222223,0.8194444444444444,5.447368421052632,36,2003
Section 7.2 evaluated the effect of the distance measure on parsing accuracy.,2.4615384615384617,0.9230769230769231,2.0,13,2003
"A model without either the adjacency distance feature or subcategorization parameters performs very poorly (76.5% precision, 75% recall), suggesting that the adjacency feature is capturing some subcategorization information in the model 1 parser.",3.675,0.6625,3.525,40,2003
"The results in Table 7 show that the subcategorization, adjacency, and verb-crossing features all contribute signicantly to model 2s (and by implication model 3s) performance.",3.433333333333333,0.8333333333333334,4.333333333333333,30,2003
"Section 7.3 described how the three models are well-suited to the Penn Treebank style of annotation, and how certain phenomena (particularly the distance features) may fail to be modeled correctly given treebanks with different annotation styles.",3.725,0.925,4.285714285714286,40,2003
This may be an important point to bear in mind when applying the models to other treebanks or other languages.,2.3333333333333335,0.9761904761904762,2.4285714285714284,21,2003
"In particular, it may be important to perform transformations on some structures in treebanks with different annotation styles.",2.3,1.0,2.8,20,2003
"Section 7.4 gave evidence showing the importance of the models ability to break down the context-free rules in the treebank, thereby generalizing to produce new rules on test examples.",3.967741935483871,0.9354838709677419,3.0303030303030303,31,2003
Table 12 shows that precision on section 0 of the treebank decreases from 89.0% to 87.0% and recall decreases from 88.8% to 87.9% when the model is restricted to produce only those context-free rules seen in training data.,4.162790697674419,0.8255813953488372,3.4,43,2003
"Section 8 discussed relationships to the generative model of Charniak (1997) and the history-based (conditional) models of Ratnaparkhi (1997), Jelinek et al.",3.3666666666666667,0.8166666666666667,3.59375,30,2003
"(1994), and Magerman (1995).",2.8,0.8,2.5,10,2003
"Although certainly similar to Charniaks model, the three models in this article have some signicant differences, which are identied in section 8.1.",3.16,0.9,2.5384615384615383,25,2003
"(Another important differencethe ability of models 1, 2, and 3 to generalize to produce context-free rules not seen in training datawas described in section 7.4.)",3.7666666666666666,0.7333333333333333,3.6666666666666665,30,2003
"Section 8.2 showed that the parsing models of Ratnaparkhi (1997), Jelinek et al.",2.5294117647058822,0.9117647058823529,3.1176470588235294,17,2003
"(1994), and Magerman (1995) can suffer from very similar problems to the label bias or observation bias problem observed in tagging models, as described in Lafferty, McCallum, and Pereira (2001) and Klein and Manning (2002).",5.3125,0.7083333333333334,3.2115384615384617,48,2003
"My Ph.D. thesis is the basis of the work in this article; I would like to thank Mitch Marcus for being an excellent Ph.D. thesis adviser, and for contributing in many ways to this research.",3.5,0.7763157894736842,3.263157894736842,38,2003
"I would like to thank the members of my thesis committeeAravind Joshi, Mark Liberman, Fernando Pereira, and Mark Steedmanfor the remarkable breadth and depth of their feedback.",4.161290322580645,0.7096774193548387,2.6285714285714286,31,2003
"The work beneted greatly from discussions with Jason Eisner, Dan Melamed, Adwait Ratnaparkhi, and Paola Merlo.",3.75,0.675,2.25,20,2003
Thanks to Dimitrios Samaras for giving feedback on many portions of the work.,2.0,1.0357142857142858,2.2857142857142856,14,2003
"I had discussions with many other people at IRCS, University of Pennsylvnia, which contributed quite directly to this research.",2.772727272727273,0.9090909090909091,2.727272727272727,22,2003
"Breck Baldwin, Srinivas Bangalore, Dan Bikel, James Brooks, Mickey Chandresekhar, David Chiang, Christy Doran, Kyle Hart, Al Kim, Tony Kroch, Robert Macintyre, Max Mintz, Tom Morton, Martha Palmer, Jeff Reynar, Joseph Rosenzweig, Anoop Sarkar, Debbie Steinig, Matthew Stone, Ann Taylor, John Trueswell, Bonnie Webber, Fei Xia, and David Yarowsky.",23.684931506849313,0.3561643835616438,2.6027397260273974,73,2003
There was also some crucial input from sources outside of Penn.,2.5,1.0416666666666667,2.1666666666666665,12,2003
In the summer of 1996 I worked at BBN Technologies.,2.6363636363636362,0.9545454545454546,1.8181818181818181,11,2003
"discussions with Scott Miller, Richard Schwartz, and Ralph Weischedel had a deep inuence on the research.",3.473684210526316,0.7105263157894737,2.8421052631578947,19,2003
Manny Rayner and David Carter from SRI Cambridge supervised my masters thesis at Cambridge University.,2.75,0.71875,2.3529411764705883,16,2003
Their technical supervision was the beginning of this research.,2.1,0.75,1.7,10,2003
"Finally, thanks to the anonymous reviewers for their comments.",2.090909090909091,0.8181818181818182,2.0,11,2003
